band,stratification,stratum,s,contribution,abs_share,margin,abs_share_margin
beta,quintile,4,5.30393246209756,0.1787833593989244,0.21605800792400515,0.07468011269518046,0.23487776070181252
beta,quintile,4,7.114660732825161,0.15978799741824481,0.19337030660473087,0.060964279040710695,0.19550009506177796
beta,quintile,4,9.543559934997008,0.16271100302101849,0.21558780801381003,0.06459995593341276,0.24722641387742575
beta,quintile,4,12.80166963024157,0.15827109880924708,0.19717357612120423,0.05326729121872145,0.17796371997234292
beta,quintile,4,17.17207692287632,0.1669904289365005,0.21176149740922423,0.0699557729059917,0.2264517671381775
beta,quintile,4,23.034513025440212,0.16272036828296516,0.20001097338214663,0.06507720658087866,0.1992757175312005
beta,quintile,4,30.89834693276585,0.1590070198554493,0.20061435575926365,0.05694442841103961,0.20202766479950524
beta,quintile,4,41.446842923188484,0.17237556300632814,0.20894666672373313,0.07079057997500922,0.2108413418011162
beta,quintile,4,55.59652728469412,0.1564056565946873,0.19652642230279654,0.049825289632190836,0.18856672058270907
beta,quintile,4,74.57682245777069,0.15016971538758864,0.1980953140106263,0.052920688045984404,0.2024818768097988
beta,quintile,4,100.03686776006599,0.15310314509251355,0.19769642079093935,0.06441523440191871,0.18736152402736722
beta,quintile,4,134.18880801621225,0.15741481271469174,0.18592776071847622,0.0529967459889797,0.1477967150077065
beta,quintile,4,179.99999999999997,0.14525017710581606,0.1848867274446258,0.042679633744513404,0.14626311667441882
beta,quintile,5,0.02,0.15185347353815212,0.1918456498136739,0.06013591406414967,0.17664607269014476
beta,quintile,5,0.026827870768216803,0.15990276275059173,0.19259768264298294,0.06391642198312826,0.19273404109516817
beta,quintile,5,0.03598673249780708,0.1686353358628221,0.2176919927569706,0.07154965132493452,0.23946478594042178
beta,quintile,5,0.048272370441077836,0.1756953235862026,0.22578532121771946,0.06300934703621958,0.24103755947035926
beta,quintile,5,0.06475224579343625,0.15778802421721538,0.20395281093778928,0.05715416017656766,0.21142373005181828
beta,quintile,5,0.08685824410490588,0.17992973646825033,0.2200407330392379,0.08125246262853818,0.25061442749425
beta,quintile,5,0.11651108740003221,0.1776384432392134,0.204694125350799,0.07866736931079406,0.2065648198162514
beta,quintile,5,0.1562872197916239,0.15474469597485557,0.19424148413174414,0.06219451781502926,0.20949471259006724
beta,quintile,5,0.20964266676467905,0.15664187496233697,0.209432825504339,0.049074618348359605,0.18161666946135918
beta,quintile,5,0.28121331857335746,0.18215367447973857,0.2275828439774782,0.08511088479699264,0.30204180614046744
beta,quintile,5,0.3772177284493708,0.16037399759583848,0.2028266434935888,0.05963538403653615,0.2209608662585898
beta,quintile,5,0.5059974235160012,0.1575688041782907,0.20945379939553874,0.06471260469769749,0.2386973027158728
beta,quintile,5,0.6787416743568971,0.17898955444393472,0.2085659464299883,0.07205499421032917,0.2018218297202904
beta,quintile,5,0.9104596962324965,0.15619786660992235,0.19691066709137278,0.06007177967846512,0.1941833620117966
beta,quintile,5,1.2212847535097677,0.15019709564393122,0.18546776516975577,0.05186149283158965,0.187413932590122
beta,quintile,5,1.638223476917678,0.1627529326468538,0.21121758078250658,0.06591509174877505,0.24554306082732186
beta,quintile,5,2.197502386410313,0.1549834597907438,0.19862737449980133,0.06466011472135569,0.21562062072083793
beta,quintile,5,2.947715501773197,0.1742401187696221,0.21605318848122282,0.06654870132139944,0.23419896995911205
beta,quintile,5,3.9540465271520318,0.16446546657812372,0.21138601412404978,0.06433609879445806,0.22714333500414183
beta,quintile,5,5.30393246209756,0.1635467177675904,0.1997399165370793,0.062129789702139546,0.19641059322585774
beta,quintile,5,7.114660732825161,0.18013890924892795,0.22068459516218075,0.0766365931679729,0.242076812310596
beta,quintile,5,9.543559934997008,0.17125673404766206,0.21796277463860692,0.07573404612928653,0.2519238925478226
beta,quintile,5,12.80166963024157,0.15668448417309758,0.188935962658481,0.058527740127971586,0.19870692059409395
beta,quintile,5,17.17207692287632,0.15465051347668413,0.1883139130131134,0.0498624559705997,0.16192089751947963
beta,quintile,5,23.034513025440212,0.1849256423186134,0.23290444834089968,0.08831750600371466,0.2977968518874873
beta,quintile,5,30.89834693276585,0.1504642815927612,0.19830303041361333,0.05118710799324287,0.19854185716805073
beta,quintile,5,41.446842923188484,0.15851055587794907,0.18409755433010266,0.05988508572463508,0.17261876038494597
beta,quintile,5,55.59652728469412,0.1744591899243222,0.2085551936732985,0.07707268724896256,0.2267386054320954
beta,quintile,5,74.57682245777069,0.1482330289673377,0.18487456078828654,0.05435131574090013,0.17384105819169754
beta,quintile,5,100.03686776006599,0.15789982427193316,0.18829098910921982,0.05944953050746116,0.17713082689792997
beta,quintile,5,134.18880801621225,0.16894576272542694,0.20238655237126346,0.06299289732881064,0.2060621109399886
beta,quintile,5,179.99999999999997,0.1685017149305552,0.19992695558883272,0.06337665555687842,0.19874934498184937
